flow_duration,Header_Length,Protocol Type,Duration,Rate,Srate,Drate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,urg_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Magnitue,Radius,Covariance,Variance,Weight,prediction,actual
0.25211504,0.11516349,0.19666786,0.08581614,0.025266632,-0.035524424,0.0,0.0,0.0,0.0,-0.0043942058,0.026537403,0.0,0.0,0.04788593,0.061128743,-0.0044399383,0.03918386,1.6952975,-0.009409029,0.04547643,0.0,0.0,0.0,0.0,0.0,-0.093215995,-0.0045753215,0.0,0.0,0.0,0.0,0.0,-0.04512642,-0.08618488,0.25345734,0.37742126,0.008286777,0.57312524,0.5011581,0.3499202,0.5021341,-0.03483535,0.0027883283,0.66787744,0.10522331,1,1.0
-0.20811895,0.174296,0.118713066,-0.8921026,0.98875785,-0.004331246,0.0,0.0,0.0,0.0,-0.021616293,-0.01628901,0.0,0.0,-0.013298724,0.21796341,-0.030324068,-0.24995673,-3.2876766,0.022651684,-0.056398485,0.0,0.0,0.0,0.0,0.0,0.05558719,-0.003209505,0.0,0.0,0.0,0.0,0.0,-0.21450794,-0.06583271,0.05147149,-0.13211462,-0.049872965,-0.13675149,-0.01493343,-0.45758414,-0.24771637,-0.025500422,-0.1908017,-0.2826127,-0.13217254,0,
-0.04331428,0.3068863,0.14831664,-0.5763683,1.4621878,0.21578059,0.0,0.0,0.0,0.0,-0.019986916,-0.011217345,0.0,0.0,0.0144372415,0.2826253,-0.018690584,-0.24183333,-2.9031472,0.08977412,-0.033031337,0.0,0.0,0.0,0.0,0.0,0.022759227,-0.0035413876,0.0,0.0,0.0,0.0,0.0,0.28510675,-0.07335086,-0.1743592,0.06313587,-0.007981054,-0.0031504957,0.0020027056,-0.502252,-0.053766344,-0.017720006,0.18309605,-0.18542878,-0.11568567,1,
0.24017195,0.10448231,0.180761,0.08360717,0.03679429,-0.031605598,0.0,0.0,0.0,0.0,-0.0040314943,0.040465962,0.0,0.0,-0.07439067,0.07152056,0.066169426,-0.013248975,1.5517182,-0.009620549,0.03613416,0.0,0.0,0.0,0.0,0.0,0.038985368,-0.0018621057,0.0,0.0,0.0,0.0,0.0,-0.039679673,0.16660805,0.25220287,0.28810045,0.010621215,0.6583964,0.47135538,0.37828803,0.51299906,-0.020265497,0.011484681,0.46015203,0.115023926,1,
0.19255348,0.101554625,0.15708244,0.08941238,-0.0439742,0.019392034,0.0,0.0,0.0,0.0,-0.004362914,0.026537403,0.0,0.0,0.0383936,0.094174586,-0.004720155,0.06566342,1.7125275,-0.009409029,0.057416283,0.0,0.0,0.0,0.0,0.0,-0.08284034,-0.0045753215,0.0,0.0,0.0,0.0,0.0,-0.049648024,-0.07250101,0.25506446,0.3885547,-0.021869984,0.6067019,0.52084523,0.3521212,0.49607816,-0.038668428,0.0011501943,0.634815,0.12327628,1,
0.23237608,0.118365444,0.21044241,0.0963174,0.062462285,-0.028875124,0.0,0.0,0.0,0.0,0.1744969,-0.0026244966,0.0,0.0,0.047381043,0.074422866,-0.003610385,-0.03373381,1.5024408,-0.008062635,0.047380067,0.0,0.0,0.0,0.0,0.0,0.03960222,-0.0032450196,0.0,0.0,0.0,0.0,0.0,-0.041335803,0.22828381,0.25149587,0.28614613,0.013906971,0.54417914,0.46083724,0.36349767,0.48271197,-0.03714352,0.011011889,0.48680437,0.115023926,1,
-0.14782938,0.12962312,0.12994587,0.081397735,0.10483475,-0.06444248,0.0,0.0,0.0,0.0,-0.00419726,0.040456213,0.0,0.0,0.05401576,-0.019428203,-0.0039827656,-0.063965775,1.6586868,-0.009667518,0.061738566,0.0,0.0,0.0,0.0,0.0,0.045715652,-0.0018621057,0.0,0.0,0.0,0.0,0.0,-0.041356217,0.22376831,0.27308556,0.26660052,-0.02226358,0.56323165,0.46685204,0.3572291,0.4915153,-0.066852756,-0.0081097875,0.41186,0.111467734,1,
0.23237608,0.118365444,0.21044241,0.09151631,0.07457187,-0.028875124,0.0,0.0,0.0,0.0,0.1744969,-0.0026244966,0.0,0.0,0.047381043,0.074422866,-0.003610385,-0.035112035,1.4951439,-0.008062635,0.047380067,0.0,0.0,0.0,0.0,0.0,0.03960222,-0.0032450196,0.0,0.0,0.0,0.0,0.0,-0.039409734,0.22828381,0.25093645,0.28614613,0.013906971,0.54417914,0.46083724,0.36349767,0.48271197,-0.03714352,0.011011889,0.48680437,0.115023926,1,
-0.12936272,0.13715424,0.11852531,0.08188276,0.124619685,-0.06444248,0.0,0.0,0.0,0.0,-0.00419726,0.040456213,0.0,0.0,0.053712066,-0.13642944,-0.0039827656,-0.07631744,1.709047,-0.009667518,0.05754613,0.0,0.0,0.0,0.0,0.0,0.045715652,-0.0018621057,0.0,0.0,0.0,0.0,0.0,-0.041356217,0.2151526,0.26889312,0.26660052,-0.02226358,0.56235456,0.45667243,0.3572291,0.4915153,-0.066852756,-0.007483652,0.35486326,0.111467734,1,
-0.14259374,0.120215856,0.21391574,0.08778841,0.0899213,-0.034235507,0.0,0.0,0.0,0.0,-0.0040283385,0.04120504,0.0,0.0,0.05438925,0.057097137,0.07333554,-0.0348527,1.5180955,-0.009409029,0.047380067,0.0,0.0,0.0,0.0,0.0,0.043133624,-0.0018621057,0.0,0.0,0.0,0.0,0.0,-0.043463204,0.2344985,0.25112116,0.28188738,0.01359361,0.5472521,0.47189695,0.36122864,0.5093819,-0.028732602,-0.013757436,0.50426877,0.115023926,1,1.0
-0.89901465,-0.0069206296,0.20890652,-0.7959118,-0.098507985,0.025830178,0.0,0.0,0.0,0.0,-0.02225275,-0.022771405,0.0,0.0,-0.0024390644,0.022902567,-0.03477716,-0.38018498,-4.330223,-0.03148292,-0.1363679,0.0,0.0,0.0,0.0,0.0,0.04379477,-0.0034789932,0.0,0.0,0.0,0.0,0.0,-0.27791944,-0.062566444,0.0986042,-0.06272097,-0.0004285316,-0.16014862,0.10526707,-0.428434,-0.28185883,-0.011924428,-0.108192734,-0.087657556,-0.12937966,0,
0.19586529,0.10475656,0.17425664,0.09955352,-0.054114558,0.022304345,0.0,0.0,0.0,0.0,0.17326173,-0.0026244966,0.0,0.0,0.037888713,0.1060297,-0.003890602,-0.005293006,1.5324268,-0.008062635,0.057003215,0.0,0.0,0.0,0.0,0.0,0.035936613,-0.0032450196,0.0,0.0,0.0,0.0,0.0,-0.03860346,0.22569542,0.25310296,0.2919574,-0.01624979,0.5770529,0.46134168,0.3636374,0.47659838,-0.0409766,0.00937376,0.45374194,0.1333774,1,
-0.03217874,0.12901339,0.21360797,0.08805982,0.08890692,-0.032135546,0.0,0.0,0.0,0.0,-0.004257624,0.04120504,0.0,0.0,0.053095583,0.048434056,-0.004134852,0.019234724,1.5784364,-0.0103563825,0.045791328,0.0,0.0,0.0,0.0,0.0,0.05394301,-0.0018621057,0.0,0.0,0.0,0.0,0.0,-0.04548939,0.21116173,0.24692875,0.2712478,0.01359361,0.5470552,0.4689755,0.34919283,0.5043774,-0.028732602,-0.021265497,0.53601533,0.115023926,1,
-1.2837521,-0.13667917,-0.063396886,-0.84007907,-0.16451274,0.081667826,0.0,0.0,0.0,0.0,-0.023513446,-0.022627357,0.0,0.0,-0.019968156,-0.007966387,-0.027643006,-0.4770882,-4.4586945,-0.031640764,-0.1036419,0.0,0.0,0.0,0.0,0.0,0.066713795,-0.013249236,0.0,0.0,0.0,0.0,0.0,-0.13448453,-0.005842887,0.11048888,-0.1364063,0.012064487,0.18040839,-0.5452041,0.06684959,-0.109662816,-0.121263936,-0.1303692,0.019671716,0.02251275,0,
0.20594798,0.108513884,0.14016186,0.103565544,0.12232994,0.17235479,0.0,0.0,0.0,0.0,-0.0040017874,0.040465962,0.0,0.0,0.013389133,0.05622218,0.075737625,0.032832135,1.4905105,-0.008974416,0.07403547,0.0,0.0,0.0,0.0,0.0,0.03348559,-0.0015926175,0.0,0.0,0.0,0.0,0.0,-0.022002326,0.009248674,0.25575453,0.3322665,-0.016644798,0.6230186,0.4735796,0.35593468,0.4995465,-0.030807883,-0.026119752,0.46342582,0.08875252,1,
-1.0287956,0.04044124,0.073273495,0.085886575,-0.067174226,0.10546938,0.0,0.0,0.0,0.0,-0.022179743,-0.0041949907,0.0,0.0,0.0028674053,-0.13678671,-0.029404603,-0.34349224,-4.5242085,-0.02893539,-0.14335525,0.0,0.0,0.0,0.0,0.0,0.033661712,-0.0035413876,0.0,0.0,0.0,0.0,0.0,0.1003989,-0.055830352,-0.3093165,-0.030112816,-0.015977452,-0.05703319,0.11388211,-0.42883563,-0.09461889,-0.029177565,0.01810766,-0.27593488,-0.10436822,0,
0.19247676,0.10616053,0.15868747,0.101788424,-0.054753467,0.020021917,0.0,0.0,0.0,0.0,-0.004362914,0.040465962,0.0,0.0,0.037812486,0.097337365,-0.0044103693,0.023242839,1.642413,-0.009409029,0.057003215,0.0,0.0,0.0,0.0,0.0,0.037450373,-0.0018621057,0.0,0.0,0.0,0.0,0.0,-0.03860346,0.20118718,0.25328767,0.29172152,-0.01624979,0.5763104,0.47546327,0.37842768,0.4856729,-0.0409766,0.01028337,0.46038398,0.1333774,1,1.0
-0.031576984,0.16103695,0.08255532,0.08694824,0.10710675,-0.06654243,0.0,0.0,0.0,0.0,-0.0040029143,0.040456213,0.0,0.0,0.051225644,-0.14767009,0.07042095,-0.029900678,1.5859303,-0.010614871,0.06236475,0.0,0.0,0.0,0.0,0.0,0.05136098,-0.0018621057,0.0,0.0,0.0,0.0,0.0,-0.022587765,0.063406534,0.2731872,0.28117895,-0.02226358,0.50710005,0.47442788,0.3451933,0.27492714,-0.06170226,-0.011678727,0.31608176,0.10974552,1,1.0
0.24842928,0.10448231,0.18070821,0.088462174,0.0057631005,-0.03954203,0.0,0.0,0.0,0.0,-0.0041270973,0.040465962,0.0,0.0,-0.073243104,0.07230484,0.07052026,-0.011203016,1.5691166,-0.009620549,0.03613416,0.0,0.0,0.0,0.0,0.0,0.038533952,-0.0018621057,0.0,0.0,0.0,0.0,0.0,-0.039679673,0.16660805,0.25220287,0.28750873,0.010621215,0.6583964,0.47183168,0.37828803,0.51299906,-0.020265497,0.010871792,0.4616084,0.115023926,1,
0.2649929,-0.1001695,-0.116109684,0.15239865,-0.007825181,0.034817144,0.0,0.0,0.0,0.0,-0.0042096525,0.020610126,0.0,0.0,0.01697843,0.027704634,-0.0042399513,0.05433582,1.610605,-0.0039437353,0.05025181,0.0,0.0,0.0,0.0,0.0,-0.064942524,0.021124415,0.0,0.0,0.0,0.0,0.0,-0.055004068,-0.13570672,0.2857636,0.33184293,-0.031939693,0.6517886,0.5088647,0.31289718,0.5280907,-0.030467242,-0.033815738,0.65402657,0.10636036,1,
0.16329066,0.12978278,0.08632944,0.11975695,0.1821852,0.15307984,0.0,0.0,0.0,0.0,-0.004197788,0.040029816,0.0,0.0,0.0256456,-0.0073169884,-0.004114179,-0.026900005,1.468869,-0.007245655,0.08745572,0.0,0.0,0.0,0.0,0.0,0.03478257,-0.0015926175,0.0,0.0,0.0,0.0,0.0,-0.020442134,0.1967528,0.27216443,0.22525959,0.014594437,0.5638113,0.4538004,0.36406022,0.5109865,-0.044578284,0.007074972,0.38532308,0.10943226,1,
0.19686462,0.109125316,0.14478196,0.11082272,0.08648804,0.14164993,0.0,0.0,0.0,0.0,0.16947852,-0.0026244966,0.0,0.0,0.024019213,0.0667711,-0.003890602,-0.010782738,1.4381542,-0.00785173,0.085165754,0.0,0.0,0.0,0.0,0.0,0.03455386,-0.0029755312,0.0,0.0,0.0,0.0,0.0,-0.030119156,0.213414,0.25379467,0.24586718,-0.013359043,0.5789654,0.45914888,0.36267185,0.48056036,-0.04442752,-0.02014179,0.45286176,0.10317631,1,
0.28505567,-0.057573073,-0.09599611,0.15239865,-0.008615764,0.0039503835,0.0,0.0,0.0,0.0,-0.0042096525,0.020610126,0.0,0.0,0.015653854,0.03427081,-0.0042399513,0.053683937,1.5802225,-0.0039437353,0.033783425,0.0,0.0,0.0,0.0,0.0,-0.064942524,0.027786769,0.0,0.0,0.0,0.0,0.0,-0.058016665,-0.13492933,0.2857636,0.33269605,-0.037026875,0.65411097,0.50855774,0.31289718,0.5303949,-0.022952067,-0.03485485,0.6541189,0.10636036,1,
0.21650137,0.1197694,0.19498117,0.08709879,0.09818788,-0.021485833,0.0,0.0,0.0,0.0,-0.004257624,0.040465962,0.0,0.0,0.04758802,0.064166434,-0.0039144563,-0.011005041,1.5964656,-0.009409029,0.047380067,0.0,0.0,0.0,0.0,0.0,0.041567396,-0.0018621057,0.0,0.0,0.0,0.0,0.0,-0.039409734,0.20377557,0.25112116,0.286502,0.013906971,0.54343665,0.47515196,0.37828803,0.49178645,-0.03714352,0.012534389,0.4919901,0.115023926,1,1.0
-0.12936272,0.13631652,0.11852531,0.08188276,0.124619685,-0.06444248,0.0,0.0,0.0,0.0,-0.00419726,0.040456213,0.0,0.0,0.053712066,-0.13606347,-0.0039827656,-0.07631744,1.709047,-0.009667518,0.05754613,0.0,0.0,0.0,0.0,0.0,0.045715652,-0.0018621057,0.0,0.0,0.0,0.0,0.0,-0.041356217,0.2151526,0.26889312,0.2657628,-0.02226358,0.56235456,0.45798188,0.3572291,0.4915153,-0.066852756,-0.007483652,0.35486326,0.111467734,1,
0.2649929,-0.08864113,-0.116109684,0.15239865,-0.007825181,0.034817144,0.0,0.0,0.0,0.0,-0.0042096525,0.020610126,0.0,0.0,0.01697843,0.027704634,-0.0042399513,0.05433582,1.5924319,-0.0039437353,0.05025181,0.0,0.0,0.0,0.0,0.0,-0.064942524,0.027786769,0.0,0.0,0.0,0.0,0.0,-0.055004068,-0.13570672,0.2857636,0.33184293,-0.031939693,0.6517886,0.50855774,0.31289718,0.5280907,-0.030270267,-0.033815738,0.6541189,0.10636036,1,
-0.03844948,-0.09473711,0.12911016,-0.27071312,0.19851498,-0.18420616,0.0,0.0,0.0,0.0,-0.021509428,-0.031785876,0.0,0.0,0.00396197,0.24061489,-0.02017818,-0.31547058,-3.7086365,0.033099055,0.039384983,0.0,0.0,0.0,0.0,0.0,0.02566584,-0.0036828811,0.0,0.0,0.0,0.0,0.0,-0.018045042,0.0101055335,-0.16100033,0.08255515,-0.009614112,-0.04175087,0.038336635,-0.4713309,-0.045044813,-0.022076704,0.07444467,-0.34995306,-0.11911763,0,1.0
-0.38565323,-0.01071931,0.15441267,-0.57632565,0.0014423653,0.05075094,0.0,0.0,0.0,0.0,-0.02312775,-0.01628901,0.0,0.0,0.021354262,-0.0869222,-0.028274367,-0.37718207,-4.5999107,-0.03435577,-0.11105853,0.0,0.0,0.0,0.0,0.0,0.029483229,-0.0044629383,0.0,0.0,0.0,0.0,0.0,-0.18856487,-0.08942518,0.04285761,-0.13990133,0.041423567,0.4222587,-0.5820015,0.011176811,-0.027711451,-0.0033420785,0.21996674,-0.18495627,0.014805978,0,
-0.058454353,0.0811675,-0.226681,0.093569234,-0.02689332,-0.09620256,0.0,0.0,0.0,0.0,-0.0042677424,0.022766521,0.0,0.0,0.037164833,-0.019682214,-0.004196457,0.03532829,1.6983398,-0.010555856,0.044539385,0.0,0.0,0.0,0.0,0.0,-0.12750784,0.02201733,0.0,0.0,0.0,0.0,0.0,-0.055998903,-0.11526457,0.24870549,0.35371208,0.007973417,0.5631912,0.4735018,0.31207952,0.50907075,-0.02642443,-0.03614387,0.71046484,0.11195202,1,
0.19869594,0.10532912,0.124291666,0.09655155,0.06824019,0.07495022,0.0,0.0,0.0,0.0,-0.0042648865,0.026537403,0.0,0.0,0.024702407,0.06498281,-0.004720155,0.062131915,1.6500813,-0.009045022,0.08526687,0.0,0.0,0.0,0.0,0.0,-0.081591435,-0.0045753215,0.0,0.0,0.0,0.0,0.0,-0.045133427,-0.08410168,0.25575617,0.3613774,-0.018979236,0.6079115,0.5192697,0.35152152,0.4968606,-0.039780084,0.00034867576,0.634815,0.0933757,1,
-0.112814456,0.09997109,0.1130389,0.09456739,-0.011577889,-0.040234644,0.0,0.0,0.0,0.0,-0.00437537,0.040198877,0.0,0.0,0.03622725,-0.04640617,-0.004079461,-0.040576316,1.6948406,-0.01009202,-0.044409774,0.0,0.0,0.0,0.0,0.0,0.036946815,-0.0018621057,0.0,0.0,0.0,0.0,0.0,-0.029997496,0.19674253,0.29617777,0.24546887,-0.0165229,0.60204417,0.48345724,0.37442815,0.49865225,-0.08193196,0.01691304,0.36225897,0.08355516,1,
0.14102548,0.12918417,0.102658786,0.09699086,-0.057860434,-0.009192394,0.0,0.0,0.0,0.0,-0.00434505,0.040029816,0.0,0.0,0.041577924,-0.050079677,-0.0044058897,0.011898496,1.6266748,-0.009245091,0.09004614,0.0,0.0,0.0,0.0,0.0,0.037290137,-0.0018621057,0.0,0.0,0.0,0.0,0.0,-0.03905221,0.18976268,0.27780405,0.27060032,0.012239512,0.58273345,0.46923116,0.377828,0.48667657,-0.039711304,0.021903137,0.383436,0.13307689,1,1.0
-0.07498636,0.13556172,0.12775293,0.073156565,0.11148772,-0.06654243,0.0,0.0,0.0,0.0,-0.004005155,0.040456213,0.0,0.0,0.06908806,-0.13967831,0.07042095,-0.043182578,1.6443671,-0.010614871,0.060149826,0.0,0.0,0.0,0.0,0.0,0.05136098,-0.0018621057,0.0,0.0,0.0,0.0,0.0,-0.044209354,0.2156819,0.26889312,0.2575018,-0.02226358,0.55849904,0.47258914,0.3348908,0.48621732,-0.066852756,-0.013272207,0.32311672,0.111467734,1,
0.21650137,0.1197694,0.19498117,0.08709879,0.09818788,-0.021485833,0.0,0.0,0.0,0.0,-0.004257624,0.040465962,0.0,0.0,0.04758802,0.064166434,-0.0039144563,-0.011005041,1.5964656,-0.009409029,0.047380067,0.0,0.0,0.0,0.0,0.0,0.041567396,-0.0018621057,0.0,0.0,0.0,0.0,0.0,-0.039409734,0.20377557,0.25112116,0.286502,0.013906971,0.54343665,0.47515196,0.37828803,0.49178645,-0.03714352,0.012534389,0.4919901,0.115023926,1,
-0.9636246,0.09463175,0.1080253,0.16319163,0.036203407,0.09928536,0.0,0.0,0.0,0.0,-0.021078117,-0.0041949907,0.0,0.0,0.022491395,0.08781125,-0.029404603,-0.20472604,-2.9353204,-0.025320908,-0.1292578,0.0,0.0,0.0,0.0,0.0,0.064669676,-0.0049072625,0.0,0.0,0.0,0.0,0.0,0.04756216,-0.120419644,-0.08704143,-0.03369235,-0.042837232,-0.05159503,0.11107125,-0.4769433,-0.18334748,-0.048949506,-0.053332508,-0.31038678,-0.10071731,0,1.0
-0.01958782,0.13715424,0.12441878,0.08188276,0.11972048,-0.06444248,0.0,0.0,0.0,0.0,-0.00419726,0.040456213,0.0,0.0,0.053712066,-0.13362063,-0.0039827656,-0.03345841,1.7037457,-0.010614871,0.060149826,0.0,0.0,0.0,0.0,0.0,0.05394301,-0.0018621057,0.0,0.0,0.0,0.0,0.0,-0.043382403,0.21551643,0.26889312,0.25726816,-0.02226358,0.56032836,0.47105002,0.3348908,0.48121285,-0.066852756,-0.01627316,0.35486326,0.111467734,1,
0.2649929,-0.08864113,-0.116109684,0.15239865,-0.007825181,0.034817144,0.0,0.0,0.0,0.0,-0.0042096525,0.020610126,0.0,0.0,0.01697843,0.027704634,-0.0042399513,0.05433582,1.5924319,-0.0039437353,0.05025181,0.0,0.0,0.0,0.0,0.0,-0.064942524,0.027786769,0.0,0.0,0.0,0.0,0.0,-0.055004068,-0.13570672,0.2857636,0.33184293,-0.031939693,0.6517886,0.50855774,0.31289718,0.5280907,-0.030270267,-0.033815738,0.6541189,0.10636036,1,
0.20206,0.107587524,0.077719286,0.103988856,0.12356933,0.106930666,0.0,0.0,0.0,0.0,-0.0040017874,0.040465962,0.0,0.0,0.014175229,0.03379968,0.075737625,0.007150692,1.4905105,-0.008974416,0.075006306,0.0,0.0,0.0,0.0,0.0,0.03348559,-0.0015926175,0.0,0.0,0.0,0.0,0.0,-0.028898215,0.14455278,0.2563126,0.23471226,-0.016644798,0.61328876,0.47371024,0.36848217,0.5060058,-0.028930027,-0.035096083,0.42766574,0.08875252,1,
-0.06973056,0.15385498,0.1511395,0.094149314,0.07744036,-0.07604059,0.0,0.0,0.0,0.0,-0.0041330024,0.040198877,0.0,0.0,0.0494467,-0.026576564,0.074349836,-0.03159529,1.6026657,-0.009245091,0.061738566,0.0,0.0,0.0,0.0,0.0,0.042682208,-0.0018621057,0.0,0.0,0.0,0.0,0.0,-0.039905526,0.19934462,0.27528968,0.269846,0.017495573,0.54711664,0.47160682,0.37841666,0.5102415,-0.03436692,0.023540778,0.3602744,0.11540396,1,
0.18102147,0.13571197,0.14990732,0.08305592,0.12225364,-0.06825846,0.0,0.0,0.0,0.0,-0.00419726,0.040029816,0.0,0.0,0.048436236,-0.05869079,-0.0038085817,-0.02495443,1.5827128,-0.009245091,0.061738566,0.0,0.0,0.0,0.0,0.0,0.041567396,-0.0018621057,0.0,0.0,0.0,0.0,0.0,-0.03790479,0.20487337,0.2756375,0.27069905,0.04239627,0.54961306,0.4689609,0.37828803,0.5138869,-0.036357224,0.019793523,0.41504213,0.115023926,1,
0.12288114,0.14636655,0.12709655,0.073345326,-0.07421096,-0.028050404,0.0,0.0,0.0,0.0,-0.004115054,0.040029816,0.0,0.0,0.045754537,-0.039816815,0.074349836,-0.002052358,1.6210529,-0.010588072,0.08440505,0.0,0.0,0.0,0.0,0.0,0.034868345,-0.0018621057,0.0,0.0,0.0,0.0,0.0,-0.004168042,0.20661747,0.065310195,0.29471174,0.011796843,0.46712285,0.4835615,0.43252486,0.050027777,-0.019003047,0.025996324,0.35281724,0.1333774,1,
0.19550355,0.10317698,0.096742995,0.13015081,0.13782829,-0.03830227,0.0,0.0,0.0,0.0,-0.004204862,0.026537403,0.0,0.0,0.024673518,0.05704412,-0.0044284444,0.011380925,1.5537307,-0.009191325,0.069374025,0.0,0.0,0.0,0.0,0.0,-0.078666605,-0.0036646351,0.0,0.0,0.0,0.0,0.0,-0.030715235,-0.032627366,0.24838793,0.3490441,-0.04172971,0.6239742,0.51123285,0.33370197,0.5034477,-0.042163055,-0.023493726,0.64528507,0.09963165,1,
0.19246514,0.10616053,0.15868747,0.10090212,-0.05668661,0.01821057,0.0,0.0,0.0,0.0,-0.0043783565,0.040465962,0.0,0.0,0.03850464,0.097337365,-0.0041301525,0.02459938,1.6426934,-0.009409029,0.057003215,0.0,0.0,0.0,0.0,0.0,0.037450373,-0.0018621057,0.0,0.0,0.0,0.0,0.0,-0.03860346,0.20187934,0.25328767,0.29172152,-0.01624979,0.5763104,0.4768198,0.37842768,0.4856729,-0.0409766,0.01028337,0.46038398,0.1333774,1,
0.18382923,0.10623268,0.15884468,0.10090212,-0.058379404,0.018519768,0.0,0.0,0.0,0.0,-0.0041211224,0.040465962,0.0,0.0,0.039798312,0.09787543,0.0744321,0.011644299,1.6079232,-0.009409029,0.057003215,0.0,0.0,0.0,0.0,0.0,0.034868345,-0.0018621057,0.0,0.0,0.0,0.0,0.0,-0.03860346,0.20187934,0.25328767,0.2927929,-0.01624979,0.5744811,0.47674942,0.37842768,0.49067733,-0.0409766,0.01028337,0.43565416,0.1333774,1,
0.2639826,-0.08923078,-0.1077212,0.15239865,-0.007825181,0.0039503835,0.0,0.0,0.0,0.0,-0.0042096525,0.020610126,0.0,0.0,0.015491212,0.025152419,-0.0042399513,0.053683937,1.5804473,-0.0039437353,0.033783425,0.0,0.0,0.0,0.0,0.0,-0.064942524,0.027786769,0.0,0.0,0.0,0.0,0.0,-0.055004068,-0.13538644,0.2857636,0.33269605,-0.031939693,0.6517886,0.50855774,0.31289718,0.5280907,-0.022952067,-0.034717552,0.6541189,0.10636036,1,
-0.027177,-0.08864113,-0.12498637,0.15239865,-0.02070911,0.041398853,0.0,0.0,0.0,0.0,-0.0042096525,0.022233555,0.0,0.0,0.01697843,0.017798249,-0.0042399513,0.047866423,1.5960999,-0.0039437353,0.05025181,0.0,0.0,0.0,0.0,0.0,-0.063001454,0.027786769,0.0,0.0,0.0,0.0,0.0,-0.06724281,-0.13570672,0.2857636,0.32017732,-0.031939693,0.6409277,0.50855774,0.31289718,0.53202605,-0.030270267,-0.033815738,0.6541189,0.10636036,1,
0.23759966,0.12328137,0.1640418,0.09326327,-0.11728416,-0.032710027,0.0,0.0,0.0,0.0,-0.0041270973,0.040465962,0.0,0.0,-0.0348901,0.09771731,0.07052026,-0.01210161,1.5989993,-0.009620549,0.03613416,0.0,0.0,0.0,0.0,0.0,0.034868345,-0.0018621057,0.0,0.0,0.0,0.0,0.0,-0.039337028,0.16110204,0.2527623,0.28480732,0.010621215,0.6700223,0.47976387,0.37841666,0.51290154,-0.020907197,0.010871792,0.4297341,0.115023926,1,
0.24017195,0.10448231,0.180761,0.08360717,0.03679429,-0.031605598,0.0,0.0,0.0,0.0,-0.0040314943,0.040465962,0.0,0.0,-0.07439067,0.07152056,0.066169426,-0.013248975,1.5517182,-0.009620549,0.03613416,0.0,0.0,0.0,0.0,0.0,0.038985368,-0.0018621057,0.0,0.0,0.0,0.0,0.0,-0.039679673,0.16660805,0.25220287,0.28810045,0.010621215,0.6583964,0.47135538,0.37828803,0.51299906,-0.020265497,0.011484681,0.46015203,0.115023926,1,
0.37523973,0.081448734,0.04533792,0.09845801,-0.09490809,-0.0016261721,0.0,0.0,0.0,0.0,-0.0048788227,0.027100507,0.0,0.0,0.041929748,0.05694434,-0.005401804,0.057597872,1.6166236,-0.0035091983,0.06784337,0.0,0.0,0.0,0.0,0.0,-0.062191542,-0.0063198344,0.0,0.0,0.0,0.0,0.0,0.30085737,0.1427131,0.15637346,-0.01169792,-0.011021576,-0.0033996957,0.3684677,0.61654824,-0.06563263,-0.0038833215,0.022903012,-0.3873501,0.098908834,1,
0.2538328,0.13262723,0.19657248,0.08333114,0.036235496,-0.035524424,0.0,0.0,0.0,0.0,-0.0043942058,0.026537403,0.0,0.0,0.04788593,0.061128743,-0.0044399383,0.039635364,1.7010983,-0.009409029,0.04547643,0.0,0.0,0.0,0.0,0.0,-0.093215995,-0.0045753215,0.0,0.0,0.0,0.0,0.0,-0.04512642,-0.10541198,0.25345734,0.37655416,0.008286777,0.5775932,0.48297223,0.3499202,0.5021341,-0.03483535,0.0027883283,0.66786724,0.10522331,1,1.0
0.19316475,0.14730592,0.15884297,0.09995858,-0.010235638,-0.02062673,0.0,0.0,0.0,0.0,-0.0043809805,0.040465962,0.0,0.0,0.06581184,0.124811746,-0.004125673,-0.015141911,1.6174659,-0.009245091,0.049731724,0.0,0.0,0.0,0.0,0.0,0.037450373,-0.0018621057,0.0,0.0,0.0,0.0,0.0,-0.039750572,0.20349956,0.25153717,0.3073823,0.013906971,0.5787868,0.48498863,0.37842768,0.48086262,-0.050577357,0.009233659,0.43815586,0.08450337,1,
-0.007114251,-0.057573073,-0.104872786,0.15239865,-0.021499695,0.010532096,0.0,0.0,0.0,0.0,-0.0042096525,0.022233555,0.0,0.0,0.015653854,0.02436443,-0.0042399513,0.047214538,1.5838904,-0.0039437353,0.033783425,0.0,0.0,0.0,0.0,0.0,-0.063001454,0.027786769,0.0,0.0,0.0,0.0,0.0,-0.07025539,-0.13492933,0.2857636,0.32103044,-0.037026875,0.64325005,0.50855774,0.31289718,0.53433025,-0.022952067,-0.03485485,0.6541189,0.10636036,1,
